City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Weather Description
878,Kamaishi,JP,2022-51-09/02/22 21:51:01,39.2667,141.8833,69.12,79,87,2.21,overcast clouds
879,Kargopol,RU,2022-51-09/02/22 21:51:17,61.5071,38.9456,40.8,96,44,9.06,scattered clouds
880,Aitape,PG,2022-51-09/02/22 21:51:18,-3.1374,142.3475,78.78,82,85,4.9,overcast clouds
881,Aswan,EG,2022-51-09/02/22 21:51:18,24.0934,32.907,94.3,24,0,9.22,clear sky
882,Merke,KZ,2022-51-09/02/22 21:51:18,42.8728,73.1786,68.5,22,0,4.41,clear sky
883,Hannoversch Munden,DE,2022-51-09/02/22 21:51:19,51.4151,9.6505,63.09,57,11,6.13,few clouds
884,Nur,PL,2022-51-09/02/22 21:51:19,52.6683,22.3221,48.65,65,28,5.5,scattered clouds
885,Kozhva,RU,2022-51-09/02/22 21:51:19,65.1073,57.0459,44.02,97,100,3.74,light rain
886,Roudnice,CZ,2022-51-09/02/22 21:51:20,50.1762,15.6517,57.34,85,0,0.0,clear sky
887,Manuk Mangkaw,PH,2022-51-09/02/22 21:51:20,4.8,119.85,83.53,73,98,6.08,overcast clouds
888,Rosario,AR,2022-47-09/02/22 21:47:23,-32.9468,-60.6393,66.11,16,0,12.66,clear sky
889,Xichang,CN,2022-46-09/02/22 21:46:35,27.8964,102.2634,60.22,97,100,1.54,overcast clouds
890,Gravdal,NO,2022-51-09/02/22 21:51:21,68.1214,13.5031,46.29,76,0,6.91,clear sky
891,Pacific Grove,US,2022-51-09/02/22 21:51:21,36.6177,-121.9166,90.39,85,0,11.99,clear sky
892,Quirinopolis,BR,2022-51-09/02/22 21:51:22,-18.4483,-50.4517,80.46,25,0,4.18,clear sky
893,Korla,CN,2022-51-09/02/22 21:51:22,41.7597,86.1469,69.73,34,6,1.72,clear sky
894,Ketchikan,US,2022-51-09/02/22 21:51:22,55.3422,-131.6461,61.27,88,75,13.8,light rain
895,Mercedes,AR,2022-51-09/02/22 21:51:23,-34.6515,-59.4307,58.64,40,0,6.35,clear sky
896,Honningsvag,NO,2022-51-09/02/22 21:51:23,70.9821,25.9704,44.35,81,75,16.11,broken clouds
897,Cam Ranh,VN,2022-51-09/02/22 21:51:23,11.9214,109.1591,78.76,78,20,3.44,few clouds
898,Standerton,ZA,2022-51-09/02/22 21:51:24,-26.9337,29.2415,56.12,42,0,3.33,clear sky
899,Eyl,SO,2022-51-09/02/22 21:51:24,7.9803,49.8164,75.6,76,7,25.59,clear sky
900,Tayshet,RU,2022-51-09/02/22 21:51:24,55.9342,98.0044,40.17,95,79,10.4,broken clouds
901,Kazachinskoye,RU,2022-51-09/02/22 21:51:25,57.6953,93.2761,38.21,99,12,6.73,few clouds
902,Smidovich,RU,2022-51-09/02/22 21:51:25,48.6,133.8167,56.53,89,4,6.35,clear sky
903,Norden,DE,2022-51-09/02/22 21:51:25,53.6,7.2,62.94,54,96,17.87,overcast clouds
904,Sokolo,ML,2022-51-09/02/22 21:51:26,14.7328,-6.1219,81.9,68,27,5.86,light rain
905,Keti Bandar,PK,2022-51-09/02/22 21:51:26,24.1447,67.4497,81.01,82,100,12.35,overcast clouds
906,Tigil,RU,2022-51-09/02/22 21:51:26,57.8,158.6667,55.72,89,95,6.8,overcast clouds
907,Abu Dhabi,AE,2022-51-09/02/22 21:51:03,24.4667,54.3667,88.97,90,48,4.61,haze
908,Campo Formoso,BR,2022-51-09/02/22 21:51:27,-10.5075,-40.3214,67.86,88,90,8.32,overcast clouds
909,Cuauhtemoc,MX,2022-51-09/02/22 21:51:27,28.4167,-106.8667,66.96,74,100,9.24,overcast clouds
910,Takhatpur,IN,2022-51-09/02/22 21:51:28,22.15,81.8667,79.61,80,99,3.89,overcast clouds
911,Yazman,PK,2022-51-09/02/22 21:51:28,29.1212,71.7446,90.77,41,81,12.66,broken clouds
912,Thap Than,TH,2022-51-09/02/22 21:51:28,15.4606,99.8917,83.71,79,100,1.92,overcast clouds
913,Bagotville,AU,2022-51-09/02/22 21:51:29,-28.9833,153.4167,58.86,99,100,7.47,light rain
914,Mandalay,MM,2022-51-09/02/22 21:51:29,21.9747,96.0836,80.2,76,99,5.82,overcast clouds
915,Manicore,BR,2022-51-09/02/22 21:51:30,-5.8092,-61.3003,85.95,62,0,4.61,moderate rain
916,Multan,PK,2022-51-09/02/22 21:51:30,30.1956,71.4753,85.89,74,0,9.22,smoke
917,Hamilton,US,2022-47-09/02/22 21:47:04,39.1834,-84.5333,88.93,57,0,8.05,clear sky
918,Tawau,MY,2022-47-09/02/22 21:47:33,4.2498,117.8871,77.13,94,100,1.01,overcast clouds
919,Natal,BR,2022-50-09/02/22 21:50:21,-5.795,-35.2094,77.22,88,20,13.8,few clouds
920,Gladstone,AU,2022-52-09/02/22 21:52:31,-23.85,151.25,68.79,94,75,5.75,broken clouds
921,Yebaishou,CN,2022-52-09/02/22 21:52:31,41.3975,119.6408,57.33,86,100,3.38,overcast clouds
922,Galesburg,US,2022-52-09/02/22 21:52:31,40.9478,-90.3712,93.7,65,0,8.05,clear sky
923,Wukari,NG,2022-52-09/02/22 21:52:32,7.85,9.7833,68.5,97,98,4.21,overcast clouds
924,Mahajanga,MG,2022-52-09/02/22 21:52:32,-15.7167,46.3167,71.62,60,20,4.61,few clouds
925,San Rafael,AR,2022-52-09/02/22 21:52:32,-34.6177,-68.3301,61.41,19,0,13.35,clear sky
926,San Fernando,PH,2022-52-09/02/22 21:52:33,15.0286,120.6898,76.73,95,100,4.76,moderate rain
927,Lakatoro,VU,2022-52-09/02/22 21:52:33,-16.0999,167.4164,78.73,74,87,13.67,overcast clouds
928,Leningradskiy,RU,2022-52-09/02/22 21:52:33,69.3833,178.4167,37.74,73,92,10.02,overcast clouds
929,Mechanicsville,US,2022-52-09/02/22 21:52:34,37.6088,-77.3733,90.88,46,75,4.61,broken clouds
930,Samoded,RU,2022-52-09/02/22 21:52:34,63.6083,40.5111,43.61,97,100,7.07,overcast clouds
931,Robinson,US,2022-52-09/02/22 21:52:34,31.4677,-97.1147,87.21,65,0,6.91,clear sky
932,Katakwi,UG,2022-52-09/02/22 21:52:35,1.8911,33.9661,65.12,91,83,1.92,light rain
933,Pasaje,EC,2022-49-09/02/22 21:49:36,-3.3333,-79.8167,73.11,70,22,7.09,few clouds
934,Vostok,RU,2022-52-09/02/22 21:52:35,46.4856,135.8833,53.91,73,0,2.77,clear sky
935,Nioro,GM,2022-52-09/02/22 21:52:36,13.35,-15.75,74.37,94,87,6.04,light rain
936,Grenada,ES,2022-52-09/02/22 21:52:36,37.1882,-3.6067,77.68,34,0,1.99,clear sky
937,Boshnyakovo,RU,2022-52-09/02/22 21:52:36,49.6333,142.1667,60.51,83,0,8.01,clear sky
938,Kamina,CD,2022-52-09/02/22 21:52:37,-8.7386,24.9906,73.44,44,100,2.04,overcast clouds
939,Lashio,MM,2022-52-09/02/22 21:52:37,22.9333,97.75,67.44,99,79,0.58,broken clouds
940,North Myrtle Beach,US,2022-52-09/02/22 21:52:37,33.816,-78.68,87.01,68,0,10.36,clear sky
941,Poum,NC,2022-52-09/02/22 21:52:38,-20.2333,164.0167,74.84,73,99,24.85,overcast clouds
942,Whitehorse,CA,2022-52-09/02/22 21:52:38,60.7161,-135.0538,54.37,67,100,18.41,light rain
943,Tinos,GR,2022-52-09/02/22 21:52:38,37.5375,25.1634,78.42,73,0,0.0,clear sky
944,Lerwick,GB,2022-52-09/02/22 21:52:39,60.1545,-1.1494,55.4,90,52,16.58,broken clouds
945,Saquarema,BR,2022-52-09/02/22 21:52:39,-22.92,-42.5103,71.74,69,0,10.98,clear sky
946,Kainantu,PG,2022-52-09/02/22 21:52:39,-6.2887,145.8655,63.57,90,82,2.19,broken clouds
947,Malmo,SE,2022-52-09/02/22 21:52:40,55.6059,13.0007,60.67,81,22,13.91,few clouds
948,Ichinohe,JP,2022-52-09/02/22 21:52:40,40.2069,141.3017,63.41,87,100,0.34,overcast clouds
949,Kharan,PK,2022-52-09/02/22 21:52:41,28.5833,65.4167,86.52,13,0,3.33,clear sky
950,Berekum,GH,2022-52-09/02/22 21:52:41,7.4534,-2.584,70.32,96,94,3.51,overcast clouds
951,Bibbiena,IT,2022-52-09/02/22 21:52:41,43.6965,11.8135,70.09,78,46,2.35,scattered clouds
952,Robertsport,LR,2022-52-09/02/22 21:52:42,6.7533,-11.3686,76.96,84,45,7.34,scattered clouds
953,Ust-Omchug,RU,2022-52-09/02/22 21:52:43,61.15,149.6333,51.04,76,97,7.72,overcast clouds
954,Pizhma,RU,2022-52-09/02/22 21:52:43,57.8642,47.1171,45.09,87,100,9.75,overcast clouds
955,Itaueira,BR,2022-52-09/02/22 21:52:43,-7.6033,-43.0256,84.0,30,8,7.38,clear sky
956,Belyy Yar,RU,2022-52-09/02/22 21:52:44,53.6039,91.3903,48.85,76,0,4.47,clear sky
957,Fort Smith,US,2022-52-09/02/22 21:52:36,35.3859,-94.3986,91.38,74,75,10.36,broken clouds
958,Tiznit,MA,2022-52-09/02/22 21:52:44,29.5833,-9.5,81.32,36,52,2.98,broken clouds
959,Yarovoye,RU,2022-52-09/02/22 21:52:44,52.9273,78.58,58.8,79,92,7.72,light rain
960,Moron,AR,2022-52-09/02/22 21:52:45,-34.6534,-58.6198,60.55,31,0,4.72,clear sky
961,Qeshm,IR,2022-52-09/02/22 21:52:45,26.9581,56.2719,85.89,73,80,9.46,broken clouds
962,Karlskoga,SE,2022-52-09/02/22 21:52:45,59.3267,14.5239,51.12,76,100,2.8,overcast clouds
963,Vanderhoof,CA,2022-52-09/02/22 21:52:46,54.0166,-124.0198,82.58,31,100,3.04,overcast clouds
964,Pedra Azul,BR,2022-52-09/02/22 21:52:46,-16.0053,-41.2972,64.36,67,39,4.32,scattered clouds
965,Bani Walid,LY,2022-52-09/02/22 21:52:46,31.7566,13.9942,76.24,64,0,5.39,clear sky
966,Okakarara,NA,2022-52-09/02/22 21:52:47,-20.5833,17.4333,62.22,25,1,9.57,clear sky
967,Mumford,GH,2022-53-09/02/22 21:53:47,5.2618,-0.759,73.92,93,22,8.48,few clouds
968,Volksrust,ZA,2022-53-09/02/22 21:53:47,-27.3654,29.8818,53.64,44,0,3.24,clear sky
969,Massaguet,TD,2022-53-09/02/22 21:53:48,12.4755,15.4365,79.68,75,10,5.17,light rain
970,Marystown,CA,2022-53-09/02/22 21:53:48,47.1666,-55.1483,66.38,84,100,5.57,overcast clouds
971,Khorramshahr,IR,2022-53-09/02/22 21:53:48,30.4397,48.1664,87.76,45,0,0.0,clear sky
972,Ouegoa,NC,2022-53-09/02/22 21:53:49,-20.35,164.4333,74.41,70,100,14.7,overcast clouds
973,Copiapo,CL,2022-49-09/02/22 21:49:42,-27.3667,-70.3333,56.89,30,0,5.39,clear sky
974,Fukue,JP,2022-53-09/02/22 21:53:49,32.6881,128.8419,80.58,80,100,12.84,heavy intensity rain
975,Ust-Charyshskaya Pristan,RU,2022-53-09/02/22 21:53:50,52.3934,83.6635,48.88,95,67,5.01,broken clouds
976,Alihe,CN,2022-53-09/02/22 21:53:50,50.5667,123.7167,54.43,74,70,2.19,broken clouds
977,San Mateo Del Mar,MX,2022-53-09/02/22 21:53:50,16.2,-95.0,84.58,72,100,13.94,overcast clouds
978,Baruun-Urt,MN,2022-53-09/02/22 21:53:51,46.6806,113.2792,56.37,58,94,5.17,overcast clouds
979,Beaverlodge,CA,2022-53-09/02/22 21:53:51,55.2166,-119.4361,83.55,22,76,6.35,broken clouds
980,Iquique,CL,2022-52-09/02/22 21:52:55,-20.2208,-70.1431,60.84,78,20,6.62,few clouds
981,Bambanglipuro,ID,2022-53-09/02/22 21:53:51,-7.95,110.2833,75.11,91,74,4.23,broken clouds
982,Baiersbronn,DE,2022-53-09/02/22 21:53:52,48.5,8.3833,59.56,96,95,2.93,overcast clouds
983,Bocas Del Toro,PA,2022-53-09/02/22 21:53:52,9.3333,-82.25,82.76,74,93,8.39,overcast clouds
984,Angren,UZ,2022-53-09/02/22 21:53:52,41.0167,70.1436,70.41,23,0,4.32,clear sky
985,Dicamay,PH,2022-53-09/02/22 21:53:53,16.7561,122.0037,74.61,89,100,3.24,overcast clouds
986,Quesnel,CA,2022-53-09/02/22 21:53:53,52.9999,-122.5029,86.5,30,0,6.91,clear sky
987,Santiago De Cao,PE,2022-53-09/02/22 21:53:53,-7.9589,-79.2392,62.73,77,25,12.66,fog
988,Marstal,DK,2022-53-09/02/22 21:53:54,54.8562,10.5173,64.31,68,72,22.17,broken clouds
989,Algiers,DZ,2022-49-09/02/22 21:49:35,36.7525,3.042,78.62,54,0,3.44,clear sky
990,Bardejov,SK,2022-53-09/02/22 21:53:54,49.2918,21.2727,56.28,65,100,6.38,overcast clouds
991,Makinsk,KZ,2022-53-09/02/22 21:53:55,52.6292,70.4169,69.48,34,100,9.01,overcast clouds
992,Fontenay-Le-Comte,FR,2022-53-09/02/22 21:53:55,46.5833,-1.0,67.64,95,3,5.91,clear sky
993,Lodja,CD,2022-53-09/02/22 21:53:55,-3.4833,23.4333,67.53,99,99,0.31,overcast clouds
994,Salta,AR,2022-53-09/02/22 21:53:56,-24.7859,-65.4117,57.79,46,0,6.91,clear sky
995,Asbe Teferi,ET,2022-53-09/02/22 21:53:56,9.0833,40.8667,63.84,77,90,5.28,light rain
996,Copalillo,MX,2022-53-09/02/22 21:53:56,18.0333,-99.1167,84.9,47,87,1.52,overcast clouds
997,Datong,CN,2022-53-09/02/22 21:53:57,40.0936,113.2914,59.94,78,100,5.93,overcast clouds
998,San Jeronimo,PE,2022-53-09/02/22 21:53:57,-11.9472,-75.2829,60.49,40,5,10.25,clear sky
999,Umm Lajj,SA,2022-53-09/02/22 21:53:57,25.0213,37.2685,84.72,79,69,9.26,broken clouds
1000,Orlik,RU,2022-53-09/02/22 21:53:58,52.5178,99.825,46.62,92,100,5.01,light rain
1001,Tsogni,GA,2022-53-09/02/22 21:53:58,-2.7942,10.0988,72.39,89,25,5.86,scattered clouds
1002,Port Dickson,MY,2022-53-09/02/22 21:53:58,2.5228,101.7959,79.02,78,98,2.24,overcast clouds
1003,Baicheng,CN,2022-53-09/02/22 21:53:59,45.6167,122.8167,58.82,65,17,8.23,few clouds
1004,Menongue,AO,2022-53-09/02/22 21:53:59,-14.6585,17.691,57.24,30,2,5.3,clear sky
1005,Prince George,CA,2022-53-09/02/22 21:53:59,53.9166,-122.753,84.25,36,0,11.5,clear sky
1006,Ibadan,NG,2022-54-09/02/22 21:54:00,7.3878,3.8964,70.18,96,100,1.32,overcast clouds
1007,Kempele,FI,2022-54-09/02/22 21:54:00,64.9131,25.5034,44.62,87,40,12.66,scattered clouds
1008,Lufilufi,WS,2022-54-09/02/22 21:54:00,-13.8745,-171.5986,87.58,73,44,10.0,scattered clouds
1009,Cimitarra,CO,2022-54-09/02/22 21:54:01,6.3142,-73.9497,84.96,73,99,1.66,overcast clouds
1010,Byron Bay,AU,2022-54-09/02/22 21:54:01,-28.65,153.6167,58.95,92,100,11.01,light rain
1011,Meadow Lake,US,2022-54-09/02/22 21:54:01,34.8014,-106.5436,96.35,21,32,7.92,scattered clouds
1012,Gonbad-E Qabus,IR,2022-54-09/02/22 21:54:02,37.25,55.1672,76.15,57,0,2.06,clear sky
1013,Sumkino,RU,2022-55-09/02/22 21:55:02,58.1108,68.3244,59.74,81,100,4.76,overcast clouds
1014,Zabid,YE,2022-55-09/02/22 21:55:03,14.1951,43.3152,89.64,57,89,7.2,overcast clouds
1015,Neuquen,AR,2022-55-09/02/22 21:55:03,-38.9516,-68.0591,69.69,21,0,3.44,clear sky
1016,Buin,CL,2022-55-09/02/22 21:55:03,-33.7333,-70.75,75.52,47,0,2.37,clear sky
1017,Port Keats,AU,2022-55-09/02/22 21:55:04,-14.25,129.55,74.91,52,4,14.25,clear sky
1018,Karasjok,NO,2022-55-09/02/22 21:55:04,69.4719,25.5112,38.91,90,99,7.54,overcast clouds
1019,Soubre,CI,2022-55-09/02/22 21:55:04,5.7856,-6.6083,71.58,98,46,3.2,scattered clouds
1020,Broken Hill,AU,2022-55-09/02/22 21:55:05,-31.95,141.4333,40.64,74,0,19.53,clear sky
1021,Zhanaozen,KZ,2022-55-09/02/22 21:55:05,43.3,52.8,83.46,13,0,9.66,clear sky
1022,Pafos,CY,2022-55-09/02/22 21:55:06,34.7667,32.4167,76.78,65,0,5.75,clear sky
1023,Labytnangi,RU,2022-55-09/02/22 21:55:06,66.6572,66.4183,46.11,73,100,19.44,light rain
1024,Springdale,US,2022-54-09/02/22 21:54:20,36.1867,-94.1288,81.05,89,75,5.75,broken clouds
1025,Chebenki,RU,2022-55-09/02/22 21:55:06,51.9337,55.7077,65.95,60,67,14.27,broken clouds
1026,Dieppe,FR,2022-55-09/02/22 21:55:07,49.75,1.1667,65.19,94,78,7.58,broken clouds
1027,Tsumeb,NA,2022-55-09/02/22 21:55:07,-19.2333,17.7167,67.77,22,1,8.72,clear sky
1028,Cangzhou,CN,2022-55-09/02/22 21:55:07,38.3167,116.8667,63.64,71,78,3.89,broken clouds
1029,Winneba,GH,2022-55-09/02/22 21:55:08,5.3511,-0.6231,73.76,94,31,7.87,scattered clouds
1030,Valley City,US,2022-55-09/02/22 21:55:08,46.9233,-98.0032,75.72,31,0,14.97,clear sky
1031,Phonhong,LA,2022-55-09/02/22 21:55:09,18.5007,102.4166,74.75,95,93,2.26,light rain
1032,Cabatuan,PH,2022-55-09/02/22 21:55:09,10.8794,122.486,77.09,88,100,5.08,overcast clouds
1033,Svetlaya,RU,2022-55-09/02/22 21:55:09,46.5389,138.3297,60.89,61,0,4.85,clear sky
1034,Bougouni,ML,2022-55-09/02/22 21:55:10,11.417,-7.479,72.55,92,99,3.74,overcast clouds
1035,Ternova,UA,2022-55-09/02/22 21:55:10,50.1849,36.6757,51.22,50,85,6.38,overcast clouds
1036,Puteyets,RU,2022-55-09/02/22 21:55:11,65.1716,57.091,44.51,97,100,4.07,light rain
1037,Ishinomaki,JP,2022-55-09/02/22 21:55:11,38.4167,141.3,73.4,82,72,5.01,broken clouds
1038,Rocha,UY,2022-50-09/02/22 21:50:20,-34.4833,-54.3333,45.27,78,22,14.0,few clouds
1039,San Antonio,US,2022-51-09/02/22 21:51:00,29.4241,-98.4936,96.06,44,40,10.36,scattered clouds
1040,Atyrau,KZ,2022-55-09/02/22 21:55:11,47.1167,51.8833,75.22,88,15,6.71,mist
1041,Barillas,GT,2022-55-09/02/22 21:55:12,15.8036,-91.3158,63.14,99,100,1.88,overcast clouds
1042,Lingdong,CN,2022-55-09/02/22 21:55:12,46.5669,131.1453,58.66,74,45,5.1,scattered clouds
1043,Ambunti,PG,2022-55-09/02/22 21:55:12,-4.2365,142.8448,76.77,83,49,1.05,scattered clouds
1044,Solano,US,2022-55-09/02/22 21:55:13,38.2333,-121.9511,105.53,27,0,17.27,clear sky
1045,Charters Towers,AU,2022-55-09/02/22 21:55:13,-20.1,146.2667,59.54,76,30,18.05,scattered clouds
1046,Leopold,AU,2022-55-09/02/22 21:55:13,-38.1833,144.4667,45.82,97,75,6.91,broken clouds
1047,Walla Walla,US,2022-54-09/02/22 21:54:59,46.0646,-118.343,103.05,6,0,6.62,clear sky
1048,Eureka,US,2022-55-09/02/22 21:55:14,40.8021,-124.1637,82.67,86,68,4.0,broken clouds
1049,Hauknes,NO,2022-55-09/02/22 21:55:14,66.2833,14.0667,43.79,84,30,3.44,scattered clouds
1050,Zemio,CF,2022-55-09/02/22 21:55:15,5.0314,25.1361,65.61,99,99,2.77,overcast clouds
1051,Zyryanovsk,KZ,2022-55-09/02/22 21:55:15,49.7386,84.2719,54.43,74,5,1.25,clear sky
1052,Diapaga,BF,2022-55-09/02/22 21:55:15,12.0708,1.7889,71.33,97,75,5.21,broken clouds
1053,Fomboni,KM,2022-55-09/02/22 21:55:16,-12.28,43.7425,74.79,72,1,3.76,clear sky
1054,Zaysan,KZ,2022-55-09/02/22 21:55:16,47.4667,84.8667,65.17,44,1,9.48,clear sky
1055,Lucapa,AO,2022-55-09/02/22 21:55:17,-8.4192,20.7447,67.17,82,92,2.37,light rain
1056,Chulym,RU,2022-55-09/02/22 21:55:17,55.0997,80.9572,46.72,81,81,7.36,broken clouds
1057,Pochutla,MX,2022-55-09/02/22 21:55:18,15.7432,-96.4661,82.81,91,100,0.47,overcast clouds
1058,Flinders,AU,2022-55-09/02/22 21:55:18,-34.5833,150.8552,51.26,85,100,8.99,light rain
1059,Bud,US,2022-50-09/02/22 21:50:21,39.447,-86.1758,86.2,54,100,5.39,overcast clouds
1060,Cabinda,AO,2022-56-09/02/22 21:56:19,-5.55,12.2,73.2,87,6,5.75,clear sky
1061,San Jose,US,2022-56-09/02/22 21:56:00,37.3394,-121.895,97.9,45,0,9.22,clear sky
1062,Kahramanmaras,TR,2022-56-09/02/22 21:56:19,38.0,37.0,71.4,30,0,3.89,clear sky
1063,Abha,SA,2022-56-09/02/22 21:56:20,18.2164,42.5053,69.62,28,0,0.0,clear sky
1064,Nelson Bay,AU,2022-56-09/02/22 21:56:20,-32.7167,152.15,59.0,88,100,15.01,light rain
1065,Shahpura,IN,2022-56-09/02/22 21:56:20,27.3833,75.9667,82.74,67,62,6.89,broken clouds
1066,Ucluelet,CA,2022-56-09/02/22 21:56:21,48.9329,-125.5528,66.51,81,93,1.99,overcast clouds
1067,Soltau,DE,2022-56-09/02/22 21:56:21,52.9833,9.8333,62.28,54,12,9.04,few clouds
1068,Plaster Rock,CA,2022-56-09/02/22 21:56:21,46.9065,-67.39,68.59,68,1,3.04,clear sky
1069,Muscle Shoals,US,2022-56-09/02/22 21:56:22,34.7448,-87.6675,89.04,63,100,8.05,thunderstorm
1070,Farmington,US,2022-56-09/02/22 21:56:22,36.7281,-108.2187,95.2,17,0,13.0,clear sky
1071,Huatulco,MX,2022-56-09/02/22 21:56:22,15.8436,-96.3267,81.86,85,100,1.14,overcast clouds
1072,Takoradi,GH,2022-56-09/02/22 21:56:23,4.8845,-1.7554,74.35,92,32,6.6,scattered clouds
1073,Penzance,GB,2022-56-09/02/22 21:56:23,50.1186,-5.5371,61.48,79,100,10.07,overcast clouds
1074,Mulatupo,PA,2022-56-09/02/22 21:56:23,8.9492,-77.7652,82.13,78,55,4.74,broken clouds
1075,Oussouye,SN,2022-56-09/02/22 21:56:24,12.485,-16.5469,82.49,89,81,6.42,broken clouds
1076,Mahina,PF,2022-56-09/02/22 21:56:24,-17.5065,-149.489,82.17,57,20,9.22,few clouds
1077,Kuminskiy,RU,2022-56-09/02/22 21:56:24,58.6667,66.5667,60.21,94,100,5.55,light rain
1078,Ongandjera,NA,2022-56-09/02/22 21:56:25,-17.8833,15.0667,67.6,22,0,8.14,clear sky
1079,Ilhabela,BR,2022-53-09/02/22 21:53:46,-23.7781,-45.3581,69.66,62,0,3.31,clear sky
1080,Seabra,BR,2022-56-09/02/22 21:56:25,-12.4186,-41.7703,64.54,81,89,4.52,overcast clouds
1081,Lebanon,US,2022-56-09/02/22 21:56:25,36.2081,-86.2911,92.28,66,100,11.5,overcast clouds
1082,Ulladulla,AU,2022-56-09/02/22 21:56:26,-35.35,150.4667,50.79,64,100,15.48,overcast clouds
1083,Polunochnoye,RU,2022-56-09/02/22 21:56:26,60.8697,60.4153,47.86,93,38,7.81,scattered clouds
1084,Muros,ES,2022-56-09/02/22 21:56:26,42.7762,-9.0603,56.68,84,0,7.02,clear sky
1085,Tevaitoa,PF,2022-56-09/02/22 21:56:27,-16.7833,-151.5,78.98,67,0,20.54,clear sky
1086,Vikersund,NO,2022-56-09/02/22 21:56:27,59.9659,9.995,57.47,80,90,1.66,overcast clouds
1087,Andenes,NO,2022-56-09/02/22 21:56:27,69.3143,16.1194,46.38,81,34,20.71,scattered clouds
1088,San Ramon,US,2022-52-09/02/22 21:52:41,37.7799,-121.978,102.81,38,0,9.22,haze
1089,Barra,BR,2022-56-09/02/22 21:56:28,-11.0894,-43.1417,76.15,59,9,15.19,clear sky
1090,Dunkwa,GH,2022-56-09/02/22 21:56:28,5.9656,-1.78,71.71,98,63,3.13,broken clouds
1091,Abbeville,FR,2022-55-09/02/22 21:55:18,50.1,1.8333,64.36,91,58,7.16,broken clouds
1092,Oistins,BB,2022-54-09/02/22 21:54:50,13.0667,-59.5333,86.09,66,20,11.5,few clouds
1093,San Miguel De Cauri,PE,2022-56-09/02/22 21:56:29,-10.1,-76.5833,53.73,45,24,13.4,few clouds
1094,Ghanzi,BW,2022-54-09/02/22 21:54:30,-21.5667,21.7833,58.32,21,0,9.01,clear sky
1095,Banes,CU,2022-56-09/02/22 21:56:29,20.9625,-75.7186,82.81,70,85,13.6,overcast clouds
1096,Giyani,ZA,2022-56-09/02/22 21:56:29,-23.3025,30.7187,61.32,39,0,3.6,clear sky
1097,Katobu,ID,2022-56-09/02/22 21:56:30,-4.9408,122.5276,73.85,94,16,4.09,few clouds
1098,Cananeia,BR,2022-56-09/02/22 21:56:30,-25.0147,-47.9267,66.43,83,3,2.8,clear sky
